#             1	              2	              3	              4              5	              6	              7	              8	              9	             10
#       Time, s	   Pressure, Pa	     dPdt, Pa/s	         r_f, m	       A_f, m^2	        M_f, kg	       S_c, m/s	           γ_u	   ρ_u, kg/m^3	         T_u, K
2.970000000e-02	1.013250000e+05	0.000000000e+00	1.790985918e-02	4.030827440e-03	4.903361883e-06	5.700384908e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
2.975000000e-02	1.013250000e+05	0.000000000e+00	1.793410036e-02	4.041746357e-03	4.921834382e-06	5.695013331e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
2.980000000e-02	1.013250000e+05	0.000000000e+00	1.795643119e-02	4.051817867e-03	4.940018890e-06	5.703678565e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
2.985000000e-02	1.013250000e+05	0.000000000e+00	1.797947962e-02	4.062226168e-03	4.957917177e-06	5.704493563e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
2.990000000e-02	1.013250000e+05	0.000000000e+00	1.800296344e-02	4.072844817e-03	4.976696478e-06	5.705694227e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
2.995000000e-02	1.013250000e+05	0.000000000e+00	1.802627716e-02	4.083400261e-03	4.995392006e-06	5.707084688e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.000000000e-02	1.013250000e+05	0.000000000e+00	1.804946876e-02	4.093913972e-03	5.013802733e-06	5.708537923e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.005000000e-02	1.013250000e+05	0.000000000e+00	1.807248229e-02	4.104360316e-03	5.031930893e-06	5.710059446e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.010000000e-02	1.013250000e+05	0.000000000e+00	1.809589025e-02	4.114999355e-03	5.050846238e-06	5.711350120e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.015000000e-02	1.013250000e+05	0.000000000e+00	1.811934996e-02	4.125675731e-03	5.069760976e-06	5.712602683e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.020000000e-02	1.013250000e+05	0.000000000e+00	1.814257074e-02	4.136256990e-03	5.088378102e-06	5.714004035e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.025000000e-02	1.013250000e+05	0.000000000e+00	1.816643611e-02	4.147146102e-03	5.106702465e-06	5.708854735e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.030000000e-02	1.013250000e+05	0.000000000e+00	1.818906863e-02	4.157485924e-03	5.125783121e-06	5.717366252e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.035000000e-02	1.013250000e+05	0.000000000e+00	1.821254388e-02	4.168224349e-03	5.144891178e-06	5.717897800e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.040000000e-02	1.013250000e+05	0.000000000e+00	1.823584290e-02	4.178895859e-03	5.163700212e-06	5.719234641e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.045000000e-02	1.013250000e+05	0.000000000e+00	1.825894570e-02	4.189490965e-03	5.182213789e-06	5.720771328e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.050000000e-02	1.013250000e+05	0.000000000e+00	1.828237919e-02	4.200251432e-03	5.201505959e-06	5.722083276e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.055000000e-02	1.013250000e+05	0.000000000e+00	1.830572949e-02	4.210987428e-03	5.220798282e-06	5.723433642e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.060000000e-02	1.013250000e+05	0.000000000e+00	1.832897030e-02	4.221686688e-03	5.239798243e-06	5.724842251e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.065000000e-02	1.013250000e+05	0.000000000e+00	1.835209014e-02	4.232343725e-03	5.258501089e-06	5.726321896e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.070000000e-02	1.013250000e+05	0.000000000e+00	1.837556644e-02	4.243178823e-03	5.278061682e-06	5.727574722e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.075000000e-02	1.013250000e+05	0.000000000e+00	1.839906011e-02	4.254035799e-03	5.297533564e-06	5.728846934e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.080000000e-02	1.013250000e+05	0.000000000e+00	1.842229263e-02	4.264785737e-03	5.316698216e-06	5.730466867e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.085000000e-02	1.013250000e+05	0.000000000e+00	1.844542417e-02	4.275502428e-03	5.335560530e-06	5.731512381e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.090000000e-02	1.013250000e+05	0.000000000e+00	1.846901951e-02	4.286447846e-03	5.355415725e-06	5.732743899e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.095000000e-02	1.013250000e+05	0.000000000e+00	1.849251933e-02	4.297362868e-03	5.375040274e-06	5.734038776e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.100000000e-02	1.013250000e+05	0.000000000e+00	1.851572876e-02	4.308156627e-03	5.394356670e-06	5.735491714e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.105000000e-02	1.013250000e+05	0.000000000e+00	1.853887074e-02	4.318932500e-03	5.413478523e-06	5.736956519e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.110000000e-02	1.013250000e+05	0.000000000e+00	1.856229419e-02	4.329853146e-03	5.433560282e-06	5.738255505e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.115000000e-02	1.013250000e+05	0.000000000e+00	1.858576980e-02	4.340811943e-03	5.453335405e-06	5.739521177e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.120000000e-02	1.013250000e+05	0.000000000e+00	1.860967956e-02	4.351987650e-03	5.472803118e-06	5.737456754e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.125000000e-02	1.013250000e+05	0.000000000e+00	1.863224043e-02	4.362546042e-03	5.492318482e-06	5.743103212e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.130000000e-02	1.013250000e+05	0.000000000e+00	1.865580680e-02	4.373588661e-03	5.512540934e-06	5.743445436e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.135000000e-02	1.013250000e+05	0.000000000e+00	1.867930474e-02	4.384613119e-03	5.532445340e-06	5.744631381e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.140000000e-02	1.013250000e+05	0.000000000e+00	1.870208502e-02	4.395314116e-03	5.552034408e-06	5.746174921e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.145000000e-02	1.013250000e+05	0.000000000e+00	1.872545578e-02	4.406306046e-03	5.571961132e-06	5.747530717e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.150000000e-02	1.013250000e+05	0.000000000e+00	1.874901949e-02	4.417402628e-03	5.592297098e-06	5.748758269e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.155000000e-02	1.013250000e+05	0.000000000e+00	1.877239670e-02	4.428425167e-03	5.612313988e-06	5.750095289e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.160000000e-02	1.013250000e+05	0.000000000e+00	1.879560689e-02	4.439382548e-03	5.632015944e-06	5.751531216e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.165000000e-02	1.013250000e+05	0.000000000e+00	1.881895273e-02	4.450417622e-03	5.652395908e-06	5.752887250e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.170000000e-02	1.013250000e+05	0.000000000e+00	1.884251191e-02	4.461567427e-03	5.672846461e-06	5.754153825e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.175000000e-02	1.013250000e+05	0.000000000e+00	1.886582720e-02	4.472615539e-03	5.692976713e-06	5.755486701e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.180000000e-02	1.013250000e+05	0.000000000e+00	1.888903722e-02	4.483627342e-03	5.712789172e-06	5.756707028e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.185000000e-02	1.013250000e+05	0.000000000e+00	1.891272193e-02	4.494878308e-03	5.733666107e-06	5.757938556e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.190000000e-02	1.013250000e+05	0.000000000e+00	1.893625016e-02	4.506068904e-03	5.754206818e-06	5.759231081e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.195000000e-02	1.013250000e+05	0.000000000e+00	1.895951499e-02	4.517147903e-03	5.774423509e-06	5.760656700e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.200000000e-02	1.013250000e+05	0.000000000e+00	1.898287028e-02	4.528283660e-03	5.794768499e-06	5.762011993e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.205000000e-02	1.013250000e+05	0.000000000e+00	1.900645871e-02	4.539544494e-03	5.815714887e-06	5.763212000e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.210000000e-02	1.013250000e+05	0.000000000e+00	1.902990239e-02	4.550750080e-03	5.836332348e-06	5.764507864e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.215000000e-02	1.013250000e+05	0.000000000e+00	1.905301126e-02	4.561809153e-03	5.856626436e-06	5.766494842e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.220000000e-02	1.013250000e+05	0.000000000e+00	1.907651943e-02	4.573073090e-03	5.877532118e-06	5.767244316e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.225000000e-02	1.013250000e+05	0.000000000e+00	1.910011640e-02	4.584393539e-03	5.898551888e-06	5.768269573e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.230000000e-02	1.013250000e+05	0.000000000e+00	1.912353316e-02	4.595641374e-03	5.919241862e-06	5.769682312e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.235000000e-02	1.013250000e+05	0.000000000e+00	1.914681058e-02	4.606835935e-03	5.939694712e-06	5.771132888e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.240000000e-02	1.013250000e+05	0.000000000e+00	1.917045376e-02	4.618220334e-03	5.961103486e-06	5.772331056e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.245000000e-02	1.013250000e+05	0.000000000e+00	1.919398662e-02	4.629565567e-03	5.982175375e-06	5.773579784e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.250000000e-02	1.013250000e+05	0.000000000e+00	1.921728662e-02	4.640812255e-03	6.002914817e-06	5.774964581e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.255000000e-02	1.013250000e+05	0.000000000e+00	1.924136689e-02	4.652449901e-03	6.023992340e-06	5.771359050e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.260000000e-02	1.013250000e+05	0.000000000e+00	1.926437426e-02	4.663582650e-03	6.045442639e-06	5.778201916e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.265000000e-02	1.013250000e+05	0.000000000e+00	1.928764913e-02	4.674858372e-03	6.066553881e-06	5.778694884e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.270000000e-02	1.013250000e+05	0.000000000e+00	1.931093500e-02	4.686153045e-03	6.087332580e-06	5.780054026e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.275000000e-02	1.013250000e+05	0.000000000e+00	1.933427828e-02	4.697489242e-03	6.109066892e-06	5.781358190e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.280000000e-02	1.013250000e+05	0.000000000e+00	1.935786291e-02	4.708956559e-03	6.130549893e-06	5.782606952e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.285000000e-02	1.013250000e+05	0.000000000e+00	1.938119622e-02	4.720315430e-03	6.151694068e-06	5.783986638e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.290000000e-02	1.013250000e+05	0.000000000e+00	1.940465364e-02	4.731748516e-03	6.173075619e-06	5.785279821e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.295000000e-02	1.013250000e+05	0.000000000e+00	1.942830513e-02	4.743290190e-03	6.194916863e-06	5.786452619e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.300000000e-02	1.013250000e+05	0.000000000e+00	1.945176031e-02	4.754749954e-03	6.216415485e-06	5.786671123e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.305000000e-02	1.013250000e+05	0.000000000e+00	1.947507708e-02	4.766155795e-03	6.237572494e-06	5.789257559e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.310000000e-02	1.013250000e+05	0.000000000e+00	1.949874140e-02	4.777745621e-03	6.259665422e-06	5.790062855e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.315000000e-02	1.013250000e+05	0.000000000e+00	1.952225641e-02	4.789276259e-03	6.281506340e-06	5.791434054e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.320000000e-02	1.013250000e+05	0.000000000e+00	1.954560879e-02	4.800740908e-03	6.303003067e-06	5.792883993e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.325000000e-02	1.013250000e+05	0.000000000e+00	1.956910653e-02	4.812290750e-03	6.324807659e-06	5.794197717e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.330000000e-02	1.013250000e+05	0.000000000e+00	1.959277713e-02	4.823939593e-03	6.346995078e-06	5.795375702e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.335000000e-02	1.013250000e+05	0.000000000e+00	1.961623584e-02	4.835498051e-03	6.368833170e-06	5.796664819e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.340000000e-02	1.013250000e+05	0.000000000e+00	1.964016613e-02	4.847303114e-03	6.390381207e-06	5.793856704e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.345000000e-02	1.013250000e+05	0.000000000e+00	1.966329615e-02	4.858727073e-03	6.412902784e-06	5.799758286e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.350000000e-02	1.013250000e+05	0.000000000e+00	1.968688312e-02	4.870390572e-03	6.435068340e-06	5.800146107e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.355000000e-02	1.013250000e+05	0.000000000e+00	1.971032935e-02	4.881998327e-03	6.456883168e-06	5.801487741e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.360000000e-02	1.013250000e+05	0.000000000e+00	1.973375954e-02	4.893611949e-03	6.479228458e-06	5.802924350e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.365000000e-02	1.013250000e+05	0.000000000e+00	1.975743771e-02	4.905362502e-03	6.501712850e-06	5.804164586e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.370000000e-02	1.013250000e+05	0.000000000e+00	1.978086485e-02	4.917002346e-03	6.523844777e-06	5.805512303e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.375000000e-02	1.013250000e+05	0.000000000e+00	1.980432647e-02	4.928673143e-03	6.545994429e-06	5.806812918e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.380000000e-02	1.013250000e+05	0.000000000e+00	1.982859383e-02	4.940759309e-03	6.568799839e-06	5.803913966e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.385000000e-02	1.013250000e+05	0.000000000e+00	1.985158373e-02	4.952222896e-03	6.591246445e-06	5.810040947e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.390000000e-02	1.013250000e+05	0.000000000e+00	1.987496715e-02	4.963896331e-03	6.613335887e-06	5.810319029e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.395000000e-02	1.013250000e+05	0.000000000e+00	1.989874881e-02	4.975782675e-03	6.636335764e-06	5.811402859e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.400000000e-02	1.013250000e+05	0.000000000e+00	1.992238526e-02	4.987610525e-03	6.659080186e-06	5.812725910e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.405000000e-02	1.013250000e+05	0.000000000e+00	1.994579889e-02	4.999340715e-03	6.681460601e-06	5.814127065e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.410000000e-02	1.013250000e+05	0.000000000e+00	1.996923978e-02	5.011098361e-03	6.704309791e-06	5.815484067e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.415000000e-02	1.013250000e+05	0.000000000e+00	1.999294781e-02	5.023004054e-03	6.727342598e-06	5.816661440e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.420000000e-02	1.013250000e+05	0.000000000e+00	2.001694116e-02	5.035067409e-03	6.750015776e-06	5.814216176e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.425000000e-02	1.013250000e+05	0.000000000e+00	2.003991807e-02	5.046633278e-03	6.772757454e-06	5.820004822e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.430000000e-02	1.013250000e+05	0.000000000e+00	2.006365851e-02	5.058597429e-03	6.796082679e-06	5.820129408e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.435000000e-02	1.013250000e+05	0.000000000e+00	2.008727879e-02	5.070515078e-03	6.819039382e-06	5.821287119e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.440000000e-02	1.013250000e+05	0.000000000e+00	2.011070838e-02	5.082350363e-03	6.841690447e-06	5.822724719e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.445000000e-02	1.013250000e+05	0.000000000e+00	2.013447296e-02	5.094368966e-03	6.865291712e-06	5.823925954e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.450000000e-02	1.013250000e+05	0.000000000e+00	2.015782676e-02	5.106193648e-03	6.888518714e-06	5.825203066e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.455000000e-02	1.013250000e+05	0.000000000e+00	2.018110112e-02	5.117991745e-03	6.911376280e-06	5.826634273e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.460000000e-02	1.013250000e+05	0.000000000e+00	2.020532290e-02	5.130284558e-03	6.934971297e-06	5.824480648e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.465000000e-02	1.013250000e+05	0.000000000e+00	2.022849972e-02	5.142060849e-03	6.958466396e-06	5.829654121e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.470000000e-02	1.013250000e+05	0.000000000e+00	2.025197975e-02	5.154004967e-03	6.981590170e-06	5.829966765e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.475000000e-02	1.013250000e+05	0.000000000e+00	2.027569044e-02	5.166080487e-03	7.005151481e-06	5.831152075e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.480000000e-02	1.013250000e+05	0.000000000e+00	2.029943757e-02	5.178188723e-03	7.028905002e-06	5.832404063e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.485000000e-02	1.013250000e+05	0.000000000e+00	2.032293439e-02	5.190183277e-03	7.052281182e-06	5.833747878e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.490000000e-02	1.013250000e+05	0.000000000e+00	2.034651818e-02	5.202236188e-03	7.075820526e-06	5.835012878e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.495000000e-02	1.013250000e+05	0.000000000e+00	2.037028648e-02	5.214397530e-03	7.099812826e-06	5.836162885e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.500000000e-02	1.013250000e+05	0.000000000e+00	2.039417577e-02	5.226635093e-03	7.123427978e-06	5.835410351e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.505000000e-02	1.013250000e+05	0.000000000e+00	2.041720436e-02	5.238445327e-03	7.146978018e-06	5.839003233e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.510000000e-02	1.013250000e+05	0.000000000e+00	2.044106265e-02	5.250695130e-03	7.171215699e-06	5.839556881e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.515000000e-02	1.013250000e+05	0.000000000e+00	2.046466605e-02	5.262828140e-03	7.195072011e-06	5.840875970e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.520000000e-02	1.013250000e+05	0.000000000e+00	2.048816595e-02	5.274921855e-03	7.218661428e-06	5.842241508e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.525000000e-02	1.013250000e+05	0.000000000e+00	2.051197121e-02	5.287186874e-03	7.243133474e-06	5.843389977e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.530000000e-02	1.013250000e+05	0.000000000e+00	2.053562220e-02	5.299386507e-03	7.267217899e-06	5.844607283e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.535000000e-02	1.013250000e+05	0.000000000e+00	2.055959173e-02	5.311764798e-03	7.290920390e-06	5.842890386e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.540000000e-02	1.013250000e+05	0.000000000e+00	2.058291871e-02	5.323825125e-03	7.315561396e-06	5.846989424e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.545000000e-02	1.013250000e+05	0.000000000e+00	2.060650643e-02	5.336034167e-03	7.339863873e-06	5.848079689e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.550000000e-02	1.013250000e+05	0.000000000e+00	2.063002971e-02	5.348223784e-03	7.363780753e-06	5.849325869e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.555000000e-02	1.013250000e+05	0.000000000e+00	2.065335082e-02	5.360322358e-03	7.388498483e-06	5.850614628e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.560000000e-02	1.013250000e+05	0.000000000e+00	2.067706829e-02	5.372640582e-03	7.413012899e-06	5.851790978e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.565000000e-02	1.013250000e+05	0.000000000e+00	2.070058878e-02	5.384870458e-03	7.437138318e-06	5.853071692e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.570000000e-02	1.013250000e+05	0.000000000e+00	2.072481035e-02	5.397479407e-03	7.461950469e-06	5.851225927e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.575000000e-02	1.013250000e+05	0.000000000e+00	2.074857053e-02	5.409862499e-03	7.486657061e-06	5.852794913e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.580000000e-02	1.013250000e+05	0.000000000e+00	2.077170253e-02	5.421931831e-03	7.510972794e-06	5.856668838e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.585000000e-02	1.013250000e+05	0.000000000e+00	2.079527999e-02	5.434247425e-03	7.535904949e-06	5.857576672e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.590000000e-02	1.013250000e+05	0.000000000e+00	2.081904016e-02	5.446672590e-03	7.560808441e-06	5.858849816e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.595000000e-02	1.013250000e+05	0.000000000e+00	2.084258501e-02	5.458999155e-03	7.585317541e-06	5.860175433e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.600000000e-02	1.013250000e+05	0.000000000e+00	2.086633763e-02	5.471448609e-03	7.610395602e-06	5.861325300e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
3.605000000e-02	1.013250000e+05	0.000000000e+00	2.089011680e-02	5.483926182e-03	7.635488530e-06	5.862446355e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
